brand,color_count,description,dimensions,discount_percent,image_url,is_on_sale,leaf_category,material_text,mission_tags,name,original_price,price,product_id,product_name,product_url,rating,review_count,source,subcluster,timestamp,price_current,is_sale,text_raw,text_clean,silhouette,material,subcluster_score,segment_label
Universal Thread,2.0,Universal Thread sport cord bag charm; Polyester material; Lobster claw clasp closure; 16in L x 1.35in W,"16 Inches (L), 1.35 Inches (W)",0.0,https://target.scene7.com/is/image/Target/GUEST_169f7615-1970-4a46-836e-adb6a904e80f?wid=1200&hei=1200&qlt=85,False,Bag Charms & Straps,Polyester,,Sport Cord Bag Charm - Universal Thread™ Green,,10.0,94440045,Sport Cord Bag Charm - Universal Thread™ Green,https://www.target.com/p/sport-cord-bag-charm-universal-thread/-/A-94594860?preselect=94440045#lnk=sametab,4.6,7,target,1,2026-02-23T16:46:05.794252,10.0,False,Sport Cord Bag Charm - Universal Thread™ Green Bag Charms & Straps Polyester Universal Thread sport cord bag charm; Polyester material; Lobster claw clasp closure; 16in L x 1.35in W,sport cord charm universal thread green charms straps polyester universal thread sport cord charm polyester material lobster claw clasp 16in 35in,accessory,unknown,0.032533576824388726,accessory – unknown | straps acrylic / charms straps acrylic | Entry
A New Day,3.0,Zipper wallet wristlet; Polyurethane material; Multiple inner card slots; Detachable loop strap; Interior features: Credit Card Pockets; Exterior features: No Compartments or Pockets,3 Inches (H) x 4.5 Inches (W) x 2 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_c1cc1b8e-a49b-4d00-82d6-8ba80301b387?wid=1200&hei=1200&qlt=85,False,Wallets,Polyurethane,,Zipper Wallet Wristlet - A New Day™ Cream,,12.0,94780341,Zipper Wallet Wristlet - A New Day™ Cream,https://www.target.com/p/zipper-wallet-wristlet-a-new-day/-/A-94810395?preselect=94780341#lnk=sametab,4.0,4,target,1,2026-02-23T16:46:05.794252,12.0,False,Zipper Wallet Wristlet - A New Day™ Cream Wallets Polyurethane Zipper wallet wristlet; Polyurethane material; Multiple inner card slots; Detachable loop strap; Interior features: Credit Card Pockets; Exterior features: No Compartments or Pockets,zipper wallet wristlet new day cream wallets polyurethane zipper wallet wristlet polyurethane material multiple inner card slots detachable loop interior credit card exterior,clutch,unknown,0.06108855197966701,clutch – unknown | kiss lock / credit card | Entry
Wild Fable,2.0,"Woven dome backpack with laptop pocket; Interior and exterior pockets; 2 bottle holders; Zipper closure; Fits up to 12in laptop; Adjustable straps; Top handle; Bag structure: Dome; Interior features: Laptop Pocket; Exterior features: 2-Bottle Holders, Adjustable Strap, Zip Pocket",16.25 Inches (H) x 12.5 Inches (W) x 5.25 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_eae9d9c7-acf5-42bf-8c64-ecb025c459c9?wid=1200&hei=1200&qlt=85,False,Fashion Backpacks,100% Recycled Polyester,,Nylon Collegiate Dome Backpack - Wild Fable™ Black,,25.0,94269198,Nylon Collegiate Dome Backpack - Wild Fable™ Black,https://www.target.com/p/nylon-collegiate-dome-backpack-wild-fable/-/A-94897247?preselect=94269198#lnk=sametab,4.5,11,target,0,2026-02-23T16:46:05.794252,25.0,False,"Nylon Collegiate Dome Backpack - Wild Fable™ Black Fashion Backpacks 100% Recycled Polyester Woven dome backpack with laptop pocket; Interior and exterior pockets; 2 bottle holders; Zipper closure; Fits up to 12in laptop; Adjustable straps; Top handle; Bag structure: Dome; Interior features: Laptop Pocket; Exterior features: 2-Bottle Holders, Adjustable Strap, Zip Pocket",nylon collegiate dome backpack black fashion backpacks 100 recycled polyester woven dome backpack laptop interior exterior bottle holders zipper fits 12in laptop straps top handle structure dome interior laptop exterior bottle holders,backpack,nylon,,backpack – small group – Mid
Universal Thread,4.0,Universal Thread micro satchel bag; Polyester material; Zipper closure; Loop charm strap,"4.33 Inches (L), 1.18 Inches (W)",0.0,https://target.scene7.com/is/image/Target/GUEST_be58f7e5-8cf1-4b6f-a931-1854f648ee17?wid=1200&hei=1200&qlt=85,False,Bag Charms & Straps,Cotton,,Micro Satchel Bag Charm - Universal Thread™ Cream,,12.0,94780213,Micro Satchel Bag Charm - Universal Thread™ Cream,https://www.target.com/p/micro-satchel-bag-charm-universal-thread/-/A-94810390?preselect=94780213#lnk=sametab,4.3,4,target,3,2026-02-23T16:46:05.794252,12.0,False,Micro Satchel Bag Charm - Universal Thread™ Cream Bag Charms & Straps Cotton Universal Thread micro satchel bag; Polyester material; Zipper closure; Loop charm strap,micro satchel charm universal thread cream charms straps cotton universal thread micro satchel polyester material zipper loop charm,accessory,canvas_cotton,0.032533576824388726,accessory – unknown | new day charms / day charms straps | Entry
Wild Fable,4.0,Micro quilted pouch bag charm; Quilted pouch with zipper closure; Heart-shaped charm; Metal clasp closure,"7 Inches (L), 4.25 Inches (W)",0.0,https://target.scene7.com/is/image/Target/GUEST_eacd6f1d-55b0-4eb0-9a66-9618398ae442?wid=1200&hei=1200&qlt=85,False,Bag Charms & Straps,Polyester,,Micro Quilted Pouch Bag Charm - Wild Fable™ Cream,,10.0,94686817,Micro Quilted Pouch Bag Charm - Wild Fable™ Cream,https://www.target.com/p/micro-quilted-pouch-bag-charm-wild-fable/-/A-94713227?preselect=94686817#lnk=sametab,4.4,25,target,1,2026-02-23T16:46:05.794252,10.0,False,Micro Quilted Pouch Bag Charm - Wild Fable™ Cream Bag Charms & Straps Polyester Micro quilted pouch bag charm; Quilted pouch with zipper closure; Heart-shaped charm; Metal clasp closure,micro quilted pouch charm cream charms straps polyester micro quilted pouch charm quilted pouch zipper heart shaped charm metal clasp,accessory,unknown,0.032533576824388726,accessory – unknown | straps acrylic / charms straps acrylic | Entry
A New Day,,Chain with faux leather crossbody handbag strap; Metal gold-tone chain and black faux leather; Lobster claw clasps; Attaches to any handbag; Spot or wipe clean,"49 Inches (L), .38 Inches (W)",0.0,https://target.scene7.com/is/image/Target/GUEST_6c6f3aa2-16ee-4e5a-89d0-ee30e1d3c9a3?wid=1200&hei=1200&qlt=85,False,Bag Charms & Straps,"Polyurethane, Metal",,Gold Chain with Faux Leather Crossbody Handbag Strap - A New Day™ Black/Gold: Metal Accessory,,10.0,90784361,Gold Chain with Faux Leather Crossbody Handbag Strap - A New Day™ Black/Gold: Metal Accessory,https://www.target.com/p/gold-chain-with-faux-leather-crossbody-handbag-strap-a-new-day-8482-black-gold/-/A-90784361#lnk=sametab,4.6,16,target,4,2026-02-23T16:46:05.794252,10.0,False,"Gold Chain with Faux Leather Crossbody Handbag Strap - A New Day™ Black/Gold: Metal Accessory Bag Charms & Straps Polyurethane, Metal Chain with faux leather crossbody handbag strap; Metal gold-tone chain and black faux leather; Lobster claw clasps; Attaches to any handbag; Spot or wipe clean",gold chain faux leather crossbody new day black gold metal charms straps polyurethane metal chain faux leather crossbody metal gold tone chain black faux leather lobster claw clasps attaches any spot wipe clean,crossbody,leather,-0.018921649570236516,crossbody – unknown | universal thread / interior exterior | Entry
Universal Thread,2.0,Universal Thread solid-color crossbody handbag strap; Faux-leather construction; Adjustable buckle for customizable length; Lobster-claw clasps; Spot or wipe clean,"47.5 Inches (L), 1 Inches (W)",0.0,https://target.scene7.com/is/image/Target/GUEST_4b827149-6ac0-48bd-9173-8ad1ec13b7e0?wid=1200&hei=1200&qlt=85,False,Bag Charms & Straps,Polyurethane,,Adjustable Buckle Crossbody Handbag Strap - Universal Thread™ Brown: Bag Accessory,,6.5,89956724,Adjustable Buckle Crossbody Handbag Strap - Universal Thread™ Brown: Bag Accessory,https://www.target.com/p/adjustable-buckle-crossbody-handbag-strap-universal-thread/-/A-91870646?preselect=89956724#lnk=sametab,4.8,36,target,1,2026-02-23T16:46:05.794252,6.5,False,Adjustable Buckle Crossbody Handbag Strap - Universal Thread™ Brown: Bag Accessory Bag Charms & Straps Polyurethane Universal Thread solid-color crossbody handbag strap; Faux-leather construction; Adjustable buckle for customizable length; Lobster-claw clasps; Spot or wipe clean,buckle crossbody universal thread brown charms straps polyurethane universal thread solid color crossbody faux leather construction buckle customizable length lobster claw clasps spot wipe clean,crossbody,leather,-0.018921649570236516,crossbody – single
Universal Thread,,Faux-suede fringe bag charm; Acrylic and polyester material; Lobster claw clasp closure; 6.25in L x 1.5in W; Suitable for ages 15+,"6.25 Inches (L), 1.5 Inches (W)",0.0,https://target.scene7.com/is/image/Target/GUEST_819a153b-9dba-4ca6-a877-9183d9c2b95c?wid=1200&hei=1200&qlt=85,False,Bag Charms & Straps,"Zinc Alloy, Polyester, Acrylic",,Faux Suede Fringe Bag Charm - Universal Thread™ Cream,,10.0,94440156,Faux Suede Fringe Bag Charm - Universal Thread™ Cream,https://www.target.com/p/faux-suede-fringe-bag-charm-universal-thread-8482-cream/-/A-94440156#lnk=sametab,4.0,3,target,3,2026-02-23T16:46:05.794252,10.0,False,"Faux Suede Fringe Bag Charm - Universal Thread™ Cream Bag Charms & Straps Zinc Alloy, Polyester, Acrylic Faux-suede fringe bag charm; Acrylic and polyester material; Lobster claw clasp closure; 6.25in L x 1.5in W; Suitable for ages 15+",faux suede fringe charm universal thread cream charms straps zinc alloy polyester acrylic faux suede fringe charm acrylic polyester material lobster claw clasp 25in 5in suitable ages,accessory,unknown,0.032533576824388726,accessory – unknown | new day charms / day charms straps | Entry
A New Day,1.0,Unstructured clip-on pouch; Croissant shape; Made with faux leather; Zipper closure; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,3 Inches (H) x 5.25 Inches (W) x 2 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_929b75db-23cc-4d20-be63-8be6aa20695d?wid=1200&hei=1200&qlt=85,False,Wallets,Polyurethane,,"Croissant Clip On Pouch - A New Day™ Black: Solid Coin Purse, Unstructured Design",,10.0,91725093,"Croissant Clip On Pouch - A New Day™ Black: Solid Coin Purse, Unstructured Design",https://www.target.com/p/croissant-clip-on-pouch-a-new-day/-/A-91980196?preselect=91725093#lnk=sametab,4.1,43,target,1,2026-02-23T16:46:05.794252,10.0,False,"Croissant Clip On Pouch - A New Day™ Black: Solid Coin Purse, Unstructured Design Wallets Polyurethane Unstructured clip-on pouch; Croissant shape; Made with faux leather; Zipper closure; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets",croissant clip pouch new day black solid coin unstructured design wallets polyurethane unstructured clip pouch croissant shape faux leather zipper structure unstructured interior exterior,accessory,leather,0.032533576824388726,accessory – unknown | straps acrylic / charms straps acrylic | Entry
A New Day,,Chain handbag strap; Embellished with clear crystals; Double-chain style; Lobster-claw clasps; 46.8in L,"46.8 Inches (L), .79 Inches (W)",35.0,https://target.scene7.com/is/image/Target/GUEST_b94b1723-851a-460a-9e6d-1f82bc3c45b1?wid=1200&hei=1200&qlt=85,True,Bag Charms & Straps,Zinc Alloy,,"Chain Crossbody Handbag Strap - A New Day™ Clear/Crystal: Lobster Claw Clasp, Zinc Alloy, Solid Pattern",10.0,6.5,88922425,"Chain Crossbody Handbag Strap - A New Day™ Clear/Crystal: Lobster Claw Clasp, Zinc Alloy, Solid Pattern",https://www.target.com/p/chain-crossbody-handbag-strap-a-new-day-8482-clear-crystal/-/A-88922425#lnk=sametab,4.5,108,target,4,2026-02-23T16:46:05.794252,6.5,True,"Chain Crossbody Handbag Strap - A New Day™ Clear/Crystal: Lobster Claw Clasp, Zinc Alloy, Solid Pattern Bag Charms & Straps Zinc Alloy Chain handbag strap; Embellished with clear crystals; Double-chain style; Lobster-claw clasps; 46.8in L",chain crossbody new day clear crystal lobster claw clasp zinc alloy solid pattern charms straps zinc alloy chain embellished clear crystals double chain style lobster claw clasps 8in,crossbody,unknown,-0.018921649570236516,crossbody – unknown | universal thread / interior exterior | Entry
A New Day,,,"5.38 Inches (L), 1 Inches (W)",0.0,https://target.scene7.com/is/image/Target/GUEST_980a9843-e699-4435-bb6b-56c10cabb680?wid=1200&hei=1200&qlt=85,False,Bag Charms & Straps,Polyurethane,,Flower Bag Charm - A New Day™,,10.0,94821620,Flower Bag Charm - A New Day™,https://www.target.com/p/flower-bag-charm-a-new-day-8482/-/A-94821620#lnk=sametab,5.0,1,target,3,2026-02-23T16:46:05.794252,10.0,False,Flower Bag Charm - A New Day™ Bag Charms & Straps Polyurethane,flower charm new day charms straps polyurethane,accessory,unknown,0.032533576824388726,accessory – unknown | new day charms / day charms straps | Entry
A New Day,,,"8.75 Inches (L), 2.5 Inches (W)",0.0,https://target.scene7.com/is/image/Target/GUEST_8fc95494-fcca-47f0-a35c-699152a23c98?wid=1200&hei=1200&qlt=85,False,Bag Charms & Straps,Paper,,Straw Mini Tote Bag Charm - A New Day™,,10.0,94844331,Straw Mini Tote Bag Charm - A New Day™,https://www.target.com/p/straw-mini-tote-bag-charm-a-new-day-8482/-/A-94844331#lnk=sametab,5.0,1,target,3,2026-02-23T16:46:05.794252,10.0,False,Straw Mini Tote Bag Charm - A New Day™ Bag Charms & Straps Paper,straw mini tote charm new day charms straps paper,accessory,straw,0.032533576824388726,accessory – unknown | new day charms / day charms straps | Entry
Universal Thread,2.0,Universal Thread bag charm; Mixed metals; Fringe chain design; Lobster claw clasp closure; 7.75in L x 1.5in W,"7.75 Inches (L), 1.5 Inches (W)",0.0,https://target.scene7.com/is/image/Target/GUEST_8f4d3aa8-2f96-4184-a2f2-27148a93b3f4?wid=1200&hei=1200&qlt=85,False,Bag Charms & Straps,"Acrylic, Iron, Zinc Alloy",,Chain Fringe Dangle Bag Charm - Universal Thread™ Gold,,10.0,94440157,Chain Fringe Dangle Bag Charm - Universal Thread™ Gold,https://www.target.com/p/chain-fringe-dangle-bag-charm-universal-thread/-/A-94686074?preselect=94440157#lnk=sametab,4.9,11,target,3,2026-02-23T16:46:05.794252,10.0,False,"Chain Fringe Dangle Bag Charm - Universal Thread™ Gold Bag Charms & Straps Acrylic, Iron, Zinc Alloy Universal Thread bag charm; Mixed metals; Fringe chain design; Lobster claw clasp closure; 7.75in L x 1.5in W",chain fringe dangle charm universal thread gold charms straps acrylic iron zinc alloy universal thread charm mixed metals fringe chain design lobster claw clasp 75in 5in,accessory,unknown,0.032533576824388726,accessory – unknown | new day charms / day charms straps | Entry
